id_dtp,date_dtp,time_dtp,region_dtp,city_dtp,type_dtp,participant_dtp
165,2018-08-15,18:15,Воронежская область,Бобров,2,581
165,2018-08-15,18:15,Воронежская область,Бобров,6,581
165,2018-08-15,18:15,Воронежская область,Бобров,1,581
165,2018-08-15,18:15,Воронежская область,Бобров,2,582
165,2018-08-15,18:15,Воронежская область,Бобров,6,582
165,2018-08-15,18:15,Воронежская область,Бобров,1,582
165,2018-08-15,18:15,Воронежская область,Бобров,2,583
165,2018-08-15,18:15,Воронежская область,Бобров,6,583
165,2018-08-15,18:15,Воронежская область,Бобров,1,583
166,2019-07-26,23:30,Ненецкий АО,Нарьян-Мар,0,584
166,2019-07-26,23:30,Ненецкий АО,Нарьян-Мар,0,585
166,2019-07-26,23:30,Ненецкий АО,Нарьян-Мар,0,586
166,2019-07-26,23:30,Ненецкий АО,Нарьян-Мар,0,587
166,2019-07-26,23:30,Ненецкий АО,Нарьян-Мар,0,588
169,2018-11-05,19:57,Республика Адыгея,Майкоп,8,596
169,2018-11-05,19:57,Республика Адыгея,Майкоп,4,596
169,2018-11-05,19:57,Республика Адыгея,Майкоп,8,597
169,2018-11-05,19:57,Республика Адыгея,Майкоп,4,597
169,2018-11-05,19:57,Республика Адыгея,Майкоп,8,598
169,2018-11-05,19:57,Республика Адыгея,Майкоп,4,598
172,2018-05-08,23:35,Новгородская область,Чудово,0,605
172,2018-05-08,23:35,Новгородская область,Чудово,8,605
172,2018-05-08,23:35,Новгородская область,Чудово,0,606
172,2018-05-08,23:35,Новгородская область,Чудово,8,606
173,2020-05-20,17:00,Рязанская область,Кораблино,1,607
173,2020-05-20,17:00,Рязанская область,Кораблино,8,607
173,2020-05-20,17:00,Рязанская область,Кораблино,1,608
173,2020-05-20,17:00,Рязанская область,Кораблино,8,608
173,2020-05-20,17:00,Рязанская область,Кораблино,1,609
173,2020-05-20,17:00,Рязанская область,Кораблино,8,609
173,2020-05-20,17:00,Рязанская область,Кораблино,1,610
173,2020-05-20,17:00,Рязанская область,Кораблино,8,610
173,2020-05-20,17:00,Рязанская область,Кораблино,1,611
173,2020-05-20,17:00,Рязанская область,Кораблино,8,611
174,2019-08-13,21:30,Республика Марий Эл,Йошкар-Ола,7,612
174,2019-08-13,21:30,Республика Марий Эл,Йошкар-Ола,2,612
174,2019-08-13,21:30,Республика Марий Эл,Йошкар-Ола,1,612
174,2019-08-13,21:30,Республика Марий Эл,Йошкар-Ола,7,613
174,2019-08-13,21:30,Республика Марий Эл,Йошкар-Ола,2,613
174,2019-08-13,21:30,Республика Марий Эл,Йошкар-Ола,1,613
175,2018-11-30,05:43,Республика Мордовия,Темников,5,614
175,2018-11-30,05:43,Республика Мордовия,Темников,5,615
175,2018-11-30,05:43,Республика Мордовия,Темников,5,616
175,2018-11-30,05:43,Республика Мордовия,Темников,5,617
175,2018-11-30,05:43,Республика Мордовия,Темников,5,618
176,2020-09-26,11:23,Республика Чечня,Грозный,2,619
176,2020-09-26,11:23,Республика Чечня,Грозный,6,619
176,2020-09-26,11:23,Республика Чечня,Грозный,2,620
176,2020-09-26,11:23,Республика Чечня,Грозный,6,620
176,2020-09-26,11:23,Республика Чечня,Грозный,2,621
176,2020-09-26,11:23,Республика Чечня,Грозный,6,621
177,2018-06-07,09:08,Липецкая область,Усмань,5,622
177,2018-06-07,09:08,Липецкая область,Усмань,8,622
177,2018-06-07,09:08,Липецкая область,Усмань,3,622
177,2018-06-07,09:08,Липецкая область,Усмань,5,623
177,2018-06-07,09:08,Липецкая область,Усмань,8,623
177,2018-06-07,09:08,Липецкая область,Усмань,3,623
177,2018-06-07,09:08,Липецкая область,Усмань,5,624
177,2018-06-07,09:08,Липецкая область,Усмань,8,624
177,2018-06-07,09:08,Липецкая область,Усмань,3,624
177,2018-06-07,09:08,Липецкая область,Усмань,5,625
177,2018-06-07,09:08,Липецкая область,Усмань,8,625
177,2018-06-07,09:08,Липецкая область,Усмань,3,625
179,2019-04-08,11:52,Красноярский край,Шарыпово,6,631
179,2019-04-08,11:52,Красноярский край,Шарыпово,0,631
179,2019-04-08,11:52,Красноярский край,Шарыпово,6,632
179,2019-04-08,11:52,Красноярский край,Шарыпово,0,632
179,2019-04-08,11:52,Красноярский край,Шарыпово,6,633
179,2019-04-08,11:52,Красноярский край,Шарыпово,0,633
179,2019-04-08,11:52,Красноярский край,Шарыпово,6,634
179,2019-04-08,11:52,Красноярский край,Шарыпово,0,634
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,9,635
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,0,635
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,9,636
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,0,636
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,9,637
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,0,637
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,9,638
180,2019-06-08,03:57,Ханты-Мансийский АО,Ханты-Мансийск,0,638
181,2019-10-18,01:48,Омская область,Омск,1,639
181,2019-10-18,01:48,Омская область,Омск,9,639
181,2019-10-18,01:48,Омская область,Омск,1,640
181,2019-10-18,01:48,Омская область,Омск,9,640
181,2019-10-18,01:48,Омская область,Омск,1,641
181,2019-10-18,01:48,Омская область,Омск,9,641
182,2020-01-23,15:14,Удмуртская Республика,Камбарка,0,642
182,2020-01-23,15:14,Удмуртская Республика,Камбарка,0,643
182,2020-01-23,15:14,Удмуртская Республика,Камбарка,0,644
182,2020-01-23,15:14,Удмуртская Республика,Камбарка,0,645
183,2019-10-11,20:33,Республика Тыва,Чадан,6,646
183,2019-10-11,20:33,Республика Тыва,Чадан,3,646
183,2019-10-11,20:33,Республика Тыва,Чадан,8,646
183,2019-10-11,20:33,Республика Тыва,Чадан,6,647
183,2019-10-11,20:33,Республика Тыва,Чадан,3,647
183,2019-10-11,20:33,Республика Тыва,Чадан,8,647
183,2019-10-11,20:33,Республика Тыва,Чадан,6,648
183,2019-10-11,20:33,Республика Тыва,Чадан,3,648
183,2019-10-11,20:33,Республика Тыва,Чадан,8,648
183,2019-10-11,20:33,Республика Тыва,Чадан,6,649
183,2019-10-11,20:33,Республика Тыва,Чадан,3,649
183,2019-10-11,20:33,Республика Тыва,Чадан,8,649
183,2019-10-11,20:33,Республика Тыва,Чадан,6,650
183,2019-10-11,20:33,Республика Тыва,Чадан,3,650
183,2019-10-11,20:33,Республика Тыва,Чадан,8,650
184,2018-04-07,00:16,Республика Алтай,Горно-Алтайск,4,651
184,2018-04-07,00:16,Республика Алтай,Горно-Алтайск,1,651
184,2018-04-07,00:16,Республика Алтай,Горно-Алтайск,4,652
184,2018-04-07,00:16,Республика Алтай,Горно-Алтайск,1,652
185,2020-06-18,02:43,Иркутская область,Слюдянка,1,653
185,2020-06-18,02:43,Иркутская область,Слюдянка,1,654
185,2020-06-18,02:43,Иркутская область,Слюдянка,1,655
185,2020-06-18,02:43,Иркутская область,Слюдянка,1,656
185,2020-06-18,02:43,Иркутская область,Слюдянка,1,657
186,2020-07-23,22:59,Санкт-Петербург,Красное Село,5,658
186,2020-07-23,22:59,Санкт-Петербург,Красное Село,8,658
186,2020-07-23,22:59,Санкт-Петербург,Красное Село,5,659
186,2020-07-23,22:59,Санкт-Петербург,Красное Село,8,659
187,2019-08-27,18:41,Вологодская область,Бабаево,2,660
189,2019-06-19,09:56,Забайкальский край,Чита,5,665
189,2019-06-19,09:56,Забайкальский край,Чита,0,665
189,2019-06-19,09:56,Забайкальский край,Чита,5,666
189,2019-06-19,09:56,Забайкальский край,Чита,0,666
189,2019-06-19,09:56,Забайкальский край,Чита,5,667
189,2019-06-19,09:56,Забайкальский край,Чита,0,667
189,2019-06-19,09:56,Забайкальский край,Чита,5,668
189,2019-06-19,09:56,Забайкальский край,Чита,0,668
189,2019-06-19,09:56,Забайкальский край,Чита,5,669
189,2019-06-19,09:56,Забайкальский край,Чита,0,669
193,2020-09-25,23:39,Вологодская область,Белозерск,9,677
193,2020-09-25,23:39,Вологодская область,Белозерск,9,678
193,2020-09-25,23:39,Вологодская область,Белозерск,9,679
193,2020-09-25,23:39,Вологодская область,Белозерск,9,680
194,2020-01-21,16:27,Ульяновская область,Сенгилей,2,681
194,2020-01-21,16:27,Ульяновская область,Сенгилей,0,681
194,2020-01-21,16:27,Ульяновская область,Сенгилей,3,681
194,2020-01-21,16:27,Ульяновская область,Сенгилей,2,682
194,2020-01-21,16:27,Ульяновская область,Сенгилей,0,682
194,2020-01-21,16:27,Ульяновская область,Сенгилей,3,682
194,2020-01-21,16:27,Ульяновская область,Сенгилей,2,683
194,2020-01-21,16:27,Ульяновская область,Сенгилей,0,683
194,2020-01-21,16:27,Ульяновская область,Сенгилей,3,683
194,2020-01-21,16:27,Ульяновская область,Сенгилей,2,684
194,2020-01-21,16:27,Ульяновская область,Сенгилей,0,684
194,2020-01-21,16:27,Ульяновская область,Сенгилей,3,684
194,2020-01-21,16:27,Ульяновская область,Сенгилей,2,685
194,2020-01-21,16:27,Ульяновская область,Сенгилей,0,685
194,2020-01-21,16:27,Ульяновская область,Сенгилей,3,685
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,4,686
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,0,686
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,4,687
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,0,687
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,4,688
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,0,688
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,4,689
195,2020-04-29,09:13,Ханты-Мансийский АО,Лангепас,0,689
197,2018-03-08,09:36,Магаданская область,Сусуман,1,694
197,2018-03-08,09:36,Магаданская область,Сусуман,6,694
197,2018-03-08,09:36,Магаданская область,Сусуман,4,694
197,2018-03-08,09:36,Магаданская область,Сусуман,1,695
197,2018-03-08,09:36,Магаданская область,Сусуман,6,695
197,2018-03-08,09:36,Магаданская область,Сусуман,4,695
197,2018-03-08,09:36,Магаданская область,Сусуман,1,696
197,2018-03-08,09:36,Магаданская область,Сусуман,6,696
197,2018-03-08,09:36,Магаданская область,Сусуман,4,696
198,2018-04-01,12:13,Приморский край,Спасск-Дальний,3,697
198,2018-04-01,12:13,Приморский край,Спасск-Дальний,4,697
198,2018-04-01,12:13,Приморский край,Спасск-Дальний,3,698
198,2018-04-01,12:13,Приморский край,Спасск-Дальний,4,698
201,2018-02-22,04:19,Ивановская область,Гаврилов Посад,8,705
201,2018-02-22,04:19,Ивановская область,Гаврилов Посад,3,705
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,4,706
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,7,706
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,2,706
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,4,707
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,7,707
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,2,707
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,4,708
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,7,708
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,2,708
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,4,709
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,7,709
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,2,709
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,4,710
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,7,710
202,2019-10-22,19:07,Республика Саха (Якутия),Среднеколымск,2,710
203,2018-06-17,01:13,Орловская область,Ливны,0,711
203,2018-06-17,01:13,Орловская область,Ливны,0,712
205,2019-02-15,16:21,Еврейская АО,Биробиджан,9,716
205,2019-02-15,16:21,Еврейская АО,Биробиджан,3,716
205,2019-02-15,16:21,Еврейская АО,Биробиджан,6,716
205,2019-02-15,16:21,Еврейская АО,Биробиджан,9,717
205,2019-02-15,16:21,Еврейская АО,Биробиджан,3,717
205,2019-02-15,16:21,Еврейская АО,Биробиджан,6,717
205,2019-02-15,16:21,Еврейская АО,Биробиджан,9,718
205,2019-02-15,16:21,Еврейская АО,Биробиджан,3,718
205,2019-02-15,16:21,Еврейская АО,Биробиджан,6,718
206,2018-10-25,15:29,Курганская область,Макушино,8,719
206,2018-10-25,15:29,Курганская область,Макушино,7,719
206,2018-10-25,15:29,Курганская область,Макушино,8,720
206,2018-10-25,15:29,Курганская область,Макушино,7,720
206,2018-10-25,15:29,Курганская область,Макушино,8,721
206,2018-10-25,15:29,Курганская область,Макушино,7,721
207,2020-08-23,17:24,Белгородская область,Шебекино,5,722
207,2020-08-23,17:24,Белгородская область,Шебекино,5,723
207,2020-08-23,17:24,Белгородская область,Шебекино,5,724
207,2020-08-23,17:24,Белгородская область,Шебекино,5,725
209,2019-11-03,12:12,Ульяновская область,Димитровград,6,731
209,2019-11-03,12:12,Ульяновская область,Димитровград,9,731
209,2019-11-03,12:12,Ульяновская область,Димитровград,6,732
209,2019-11-03,12:12,Ульяновская область,Димитровград,9,732
209,2019-11-03,12:12,Ульяновская область,Димитровград,6,733
209,2019-11-03,12:12,Ульяновская область,Димитровград,9,733
209,2019-11-03,12:12,Ульяновская область,Димитровград,6,734
209,2019-11-03,12:12,Ульяновская область,Димитровград,9,734
210,2018-07-15,05:58,Волгоградская область,Фролово,0,735
210,2018-07-15,05:58,Волгоградская область,Фролово,6,735
210,2018-07-15,05:58,Волгоградская область,Фролово,9,735
210,2018-07-15,05:58,Волгоградская область,Фролово,0,736
210,2018-07-15,05:58,Волгоградская область,Фролово,6,736
210,2018-07-15,05:58,Волгоградская область,Фролово,9,736
210,2018-07-15,05:58,Волгоградская область,Фролово,0,737
210,2018-07-15,05:58,Волгоградская область,Фролово,6,737
210,2018-07-15,05:58,Волгоградская область,Фролово,9,737
210,2018-07-15,05:58,Волгоградская область,Фролово,0,738
210,2018-07-15,05:58,Волгоградская область,Фролово,6,738
210,2018-07-15,05:58,Волгоградская область,Фролово,9,738
210,2018-07-15,05:58,Волгоградская область,Фролово,0,739
210,2018-07-15,05:58,Волгоградская область,Фролово,6,739
210,2018-07-15,05:58,Волгоградская область,Фролово,9,739
212,2019-11-07,11:01,Вологодская область,Кадников,2,745
212,2019-11-07,11:01,Вологодская область,Кадников,7,745
212,2019-11-07,11:01,Вологодская область,Кадников,2,746
212,2019-11-07,11:01,Вологодская область,Кадников,7,746
212,2019-11-07,11:01,Вологодская область,Кадников,2,747
212,2019-11-07,11:01,Вологодская область,Кадников,7,747
212,2019-11-07,11:01,Вологодская область,Кадников,2,748
212,2019-11-07,11:01,Вологодская область,Кадников,7,748
213,2020-03-26,17:23,Республика Татарстан,Болгар,8,749
213,2020-03-26,17:23,Республика Татарстан,Болгар,6,749
213,2020-03-26,17:23,Республика Татарстан,Болгар,1,749
213,2020-03-26,17:23,Республика Татарстан,Болгар,8,750
213,2020-03-26,17:23,Республика Татарстан,Болгар,6,750
213,2020-03-26,17:23,Республика Татарстан,Болгар,1,750
213,2020-03-26,17:23,Республика Татарстан,Болгар,8,751
213,2020-03-26,17:23,Республика Татарстан,Болгар,6,751
213,2020-03-26,17:23,Республика Татарстан,Болгар,1,751
213,2020-03-26,17:23,Республика Татарстан,Болгар,8,752
213,2020-03-26,17:23,Республика Татарстан,Болгар,6,752
213,2020-03-26,17:23,Республика Татарстан,Болгар,1,752
213,2020-03-26,17:23,Республика Татарстан,Болгар,8,753
213,2020-03-26,17:23,Республика Татарстан,Болгар,6,753
213,2020-03-26,17:23,Республика Татарстан,Болгар,1,753
216,2020-07-15,05:52,Воронежская область,Россошь,1,760
216,2020-07-15,05:52,Воронежская область,Россошь,9,760
216,2020-07-15,05:52,Воронежская область,Россошь,3,760
216,2020-07-15,05:52,Воронежская область,Россошь,1,761
216,2020-07-15,05:52,Воронежская область,Россошь,9,761
216,2020-07-15,05:52,Воронежская область,Россошь,3,761
216,2020-07-15,05:52,Воронежская область,Россошь,1,762
216,2020-07-15,05:52,Воронежская область,Россошь,9,762
216,2020-07-15,05:52,Воронежская область,Россошь,3,762
216,2020-07-15,05:52,Воронежская область,Россошь,1,763
216,2020-07-15,05:52,Воронежская область,Россошь,9,763
216,2020-07-15,05:52,Воронежская область,Россошь,3,763
217,2018-10-29,12:12,Воронежская область,Эртиль,6,764
217,2018-10-29,12:12,Воронежская область,Эртиль,8,764
217,2018-10-29,12:12,Воронежская область,Эртиль,6,765
217,2018-10-29,12:12,Воронежская область,Эртиль,8,765
217,2018-10-29,12:12,Воронежская область,Эртиль,6,766
217,2018-10-29,12:12,Воронежская область,Эртиль,8,766
218,2019-08-08,03:43,Белгородская область,Грайворон,1,767
218,2019-08-08,03:43,Белгородская область,Грайворон,7,767
218,2019-08-08,03:43,Белгородская область,Грайворон,1,768
218,2019-08-08,03:43,Белгородская область,Грайворон,7,768
218,2019-08-08,03:43,Белгородская область,Грайворон,1,769
218,2019-08-08,03:43,Белгородская область,Грайворон,7,769
218,2019-08-08,03:43,Белгородская область,Грайворон,1,770
218,2019-08-08,03:43,Белгородская область,Грайворон,7,770
219,2020-03-07,11:22,Московская область,Истра,1,771
219,2020-03-07,11:22,Московская область,Истра,7,771
219,2020-03-07,11:22,Московская область,Истра,1,772
219,2020-03-07,11:22,Московская область,Истра,7,772
219,2020-03-07,11:22,Московская область,Истра,1,773
219,2020-03-07,11:22,Московская область,Истра,7,773
220,2020-02-26,10:13,Астраханская область,Знаменск,1,774
220,2020-02-26,10:13,Астраханская область,Знаменск,1,775
220,2020-02-26,10:13,Астраханская область,Знаменск,1,776
220,2020-02-26,10:13,Астраханская область,Знаменск,1,777
221,2019-01-25,05:23,Белгородская область,Строитель,7,778
221,2019-01-25,05:23,Белгородская область,Строитель,9,778
221,2019-01-25,05:23,Белгородская область,Строитель,7,779
221,2019-01-25,05:23,Белгородская область,Строитель,9,779
221,2019-01-25,05:23,Белгородская область,Строитель,7,780
221,2019-01-25,05:23,Белгородская область,Строитель,9,780
221,2019-01-25,05:23,Белгородская область,Строитель,7,781
221,2019-01-25,05:23,Белгородская область,Строитель,9,781
222,2019-11-20,06:40,Сахалинская область,Невельск,8,782
222,2019-11-20,06:40,Сахалинская область,Невельск,5,782
222,2019-11-20,06:40,Сахалинская область,Невельск,2,782
222,2019-11-20,06:40,Сахалинская область,Невельск,8,783
222,2019-11-20,06:40,Сахалинская область,Невельск,5,783
222,2019-11-20,06:40,Сахалинская область,Невельск,2,783
222,2019-11-20,06:40,Сахалинская область,Невельск,8,784
222,2019-11-20,06:40,Сахалинская область,Невельск,5,784
222,2019-11-20,06:40,Сахалинская область,Невельск,2,784
225,2019-07-08,14:04,Вологодская область,Вытегра,8,789
225,2019-07-08,14:04,Вологодская область,Вытегра,1,789
225,2019-07-08,14:04,Вологодская область,Вытегра,0,789
225,2019-07-08,14:04,Вологодская область,Вытегра,8,790
225,2019-07-08,14:04,Вологодская область,Вытегра,1,790
225,2019-07-08,14:04,Вологодская область,Вытегра,0,790
226,2020-03-31,04:36,Омская область,Исилькуль,2,791
226,2020-03-31,04:36,Омская область,Исилькуль,5,791
226,2020-03-31,04:36,Омская область,Исилькуль,7,791
226,2020-03-31,04:36,Омская область,Исилькуль,2,792
226,2020-03-31,04:36,Омская область,Исилькуль,5,792
226,2020-03-31,04:36,Омская область,Исилькуль,7,792
226,2020-03-31,04:36,Омская область,Исилькуль,2,793
226,2020-03-31,04:36,Омская область,Исилькуль,5,793
226,2020-03-31,04:36,Омская область,Исилькуль,7,793
227,2018-05-16,02:29,Нижегородская область,Семёнов,9,794
227,2018-05-16,02:29,Нижегородская область,Семёнов,8,794
227,2018-05-16,02:29,Нижегородская область,Семёнов,7,794
227,2018-05-16,02:29,Нижегородская область,Семёнов,9,795
227,2018-05-16,02:29,Нижегородская область,Семёнов,8,795
227,2018-05-16,02:29,Нижегородская область,Семёнов,7,795
230,2018-05-10,07:08,Орловская область,Болхов,1,799
230,2018-05-10,07:08,Орловская область,Болхов,7,799
230,2018-05-10,07:08,Орловская область,Болхов,1,800
230,2018-05-10,07:08,Орловская область,Болхов,7,800
230,2018-05-10,07:08,Орловская область,Болхов,1,801
230,2018-05-10,07:08,Орловская область,Болхов,7,801
231,2018-07-25,19:27,Республика Калмыкия,Городовиковск,9,802
231,2018-07-25,19:27,Республика Калмыкия,Городовиковск,7,802
231,2018-07-25,19:27,Республика Калмыкия,Городовиковск,9,803
231,2018-07-25,19:27,Республика Калмыкия,Городовиковск,7,803
231,2018-07-25,19:27,Республика Калмыкия,Городовиковск,9,804
231,2018-07-25,19:27,Республика Калмыкия,Городовиковск,7,804
232,2020-04-28,19:41,Владимирская область,Петушки,1,805
232,2020-04-28,19:41,Владимирская область,Петушки,1,806
232,2020-04-28,19:41,Владимирская область,Петушки,1,807
235,2019-07-05,06:19,Забайкальский край,Нерчинск,6,816
235,2019-07-05,06:19,Забайкальский край,Нерчинск,7,816
235,2019-07-05,06:19,Забайкальский край,Нерчинск,0,816
235,2019-07-05,06:19,Забайкальский край,Нерчинск,6,817
235,2019-07-05,06:19,Забайкальский край,Нерчинск,7,817
235,2019-07-05,06:19,Забайкальский край,Нерчинск,0,817
235,2019-07-05,06:19,Забайкальский край,Нерчинск,6,818
235,2019-07-05,06:19,Забайкальский край,Нерчинск,7,818
235,2019-07-05,06:19,Забайкальский край,Нерчинск,0,818
235,2019-07-05,06:19,Забайкальский край,Нерчинск,6,819
235,2019-07-05,06:19,Забайкальский край,Нерчинск,7,819
235,2019-07-05,06:19,Забайкальский край,Нерчинск,0,819
237,2020-05-09,00:45,Пензенская область,Городище,5,823
237,2020-05-09,00:45,Пензенская область,Городище,5,824
237,2020-05-09,00:45,Пензенская область,Городище,5,825
237,2020-05-09,00:45,Пензенская область,Городище,5,826
238,2018-04-04,09:11,Ивановская область,Кохма,2,827
238,2018-04-04,09:11,Ивановская область,Кохма,2,828
239,2019-10-01,04:32,Белгородская область,Валуйки,2,829
239,2019-10-01,04:32,Белгородская область,Валуйки,5,829
239,2019-10-01,04:32,Белгородская область,Валуйки,3,829
239,2019-10-01,04:32,Белгородская область,Валуйки,2,830
239,2019-10-01,04:32,Белгородская область,Валуйки,5,830
239,2019-10-01,04:32,Белгородская область,Валуйки,3,830
239,2019-10-01,04:32,Белгородская область,Валуйки,2,831
239,2019-10-01,04:32,Белгородская область,Валуйки,5,831
239,2019-10-01,04:32,Белгородская область,Валуйки,3,831
239,2019-10-01,04:32,Белгородская область,Валуйки,2,832
239,2019-10-01,04:32,Белгородская область,Валуйки,5,832
239,2019-10-01,04:32,Белгородская область,Валуйки,3,832
242,2019-04-16,11:51,Республика Северная Осетия - Алания,Алагир,7,841
242,2019-04-16,11:51,Республика Северная Осетия - Алания,Алагир,7,842
242,2019-04-16,11:51,Республика Северная Осетия - Алания,Алагир,7,843
243,2018-06-14,23:12,Удмуртская Республика,Камбарка,8,844
243,2018-06-14,23:12,Удмуртская Республика,Камбарка,0,844
243,2018-06-14,23:12,Удмуртская Республика,Камбарка,8,845
243,2018-06-14,23:12,Удмуртская Республика,Камбарка,0,845
245,2020-01-08,03:34,Республика Северная Осетия - Алания,Алагир,2,848
245,2020-01-08,03:34,Республика Северная Осетия - Алания,Алагир,5,848
245,2020-01-08,03:34,Республика Северная Осетия - Алания,Алагир,2,849
245,2020-01-08,03:34,Республика Северная Осетия - Алания,Алагир,5,849
247,2019-11-03,02:05,Удмуртская Республика,Ижевск,8,854
247,2019-11-03,02:05,Удмуртская Республика,Ижевск,8,855
248,2019-11-06,18:32,Республика Игушетия,Карабулак,2,856
248,2019-11-06,18:32,Республика Игушетия,Карабулак,0,856
248,2019-11-06,18:32,Республика Игушетия,Карабулак,2,857
248,2019-11-06,18:32,Республика Игушетия,Карабулак,0,857
248,2019-11-06,18:32,Республика Игушетия,Карабулак,2,858
248,2019-11-06,18:32,Республика Игушетия,Карабулак,0,858
248,2019-11-06,18:32,Республика Игушетия,Карабулак,2,859
248,2019-11-06,18:32,Республика Игушетия,Карабулак,0,859
250,2018-06-19,02:20,Приморский край,Арсеньев,2,863
250,2018-06-19,02:20,Приморский край,Арсеньев,0,863
250,2018-06-19,02:20,Приморский край,Арсеньев,2,864
250,2018-06-19,02:20,Приморский край,Арсеньев,0,864
251,2018-05-05,13:23,Краснодарский край,Тимашёвск,7,865
251,2018-05-05,13:23,Краснодарский край,Тимашёвск,7,866
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,9,867
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,8,867
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,4,867
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,9,868
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,8,868
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,4,868
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,9,869
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,8,869
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,4,869
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,9,870
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,8,870
252,2020-03-17,02:19,Ямало-Ненецкий АО,Муравленко,4,870
254,2020-09-19,02:21,Орловская область,Дмитровск,2,874
254,2020-09-19,02:21,Орловская область,Дмитровск,7,874
254,2020-09-19,02:21,Орловская область,Дмитровск,6,874
254,2020-09-19,02:21,Орловская область,Дмитровск,2,875
254,2020-09-19,02:21,Орловская область,Дмитровск,7,875
254,2020-09-19,02:21,Орловская область,Дмитровск,6,875
254,2020-09-19,02:21,Орловская область,Дмитровск,2,876
254,2020-09-19,02:21,Орловская область,Дмитровск,7,876
254,2020-09-19,02:21,Орловская область,Дмитровск,6,876
254,2020-09-19,02:21,Орловская область,Дмитровск,2,877
254,2020-09-19,02:21,Орловская область,Дмитровск,7,877
254,2020-09-19,02:21,Орловская область,Дмитровск,6,877
255,2020-02-08,13:30,Омская область,Тара,9,878
255,2020-02-08,13:30,Омская область,Тара,0,878
255,2020-02-08,13:30,Омская область,Тара,9,879
255,2020-02-08,13:30,Омская область,Тара,0,879
255,2020-02-08,13:30,Омская область,Тара,9,880
255,2020-02-08,13:30,Омская область,Тара,0,880
255,2020-02-08,13:30,Омская область,Тара,9,881
255,2020-02-08,13:30,Омская область,Тара,0,881
255,2020-02-08,13:30,Омская область,Тара,9,882
255,2020-02-08,13:30,Омская область,Тара,0,882
256,2020-08-14,20:20,Алтайский край,Бийск,5,883
256,2020-08-14,20:20,Алтайский край,Бийск,9,883
256,2020-08-14,20:20,Алтайский край,Бийск,5,884
256,2020-08-14,20:20,Алтайский край,Бийск,9,884
256,2020-08-14,20:20,Алтайский край,Бийск,5,885
256,2020-08-14,20:20,Алтайский край,Бийск,9,885
257,2020-03-03,20:06,Пермский край,Краснокамск,0,886
257,2020-03-03,20:06,Пермский край,Краснокамск,4,886
257,2020-03-03,20:06,Пермский край,Краснокамск,0,887
257,2020-03-03,20:06,Пермский край,Краснокамск,4,887
257,2020-03-03,20:06,Пермский край,Краснокамск,0,888
257,2020-03-03,20:06,Пермский край,Краснокамск,4,888
257,2020-03-03,20:06,Пермский край,Краснокамск,0,889
257,2020-03-03,20:06,Пермский край,Краснокамск,4,889
257,2020-03-03,20:06,Пермский край,Краснокамск,0,890
257,2020-03-03,20:06,Пермский край,Краснокамск,4,890
